"year","temp_path","scc"
"2098",1.765092062,378.706656247089
"2099",1.7610809,384.907402730983
"2100",1.756872004,391.219016344871
"2101",1.752691986,397.643372151985
"2102",1.748537517,404.183392063713
"2103",1.744399268,410.841372538943
"2104",1.740260709,417.619670738343
"2105",1.736096671,424.520726766817
"2106",1.731941604,431.547092392154
"2107",1.727791528,438.701467757726
"2108",1.72364233,445.986502463374
"2109",1.719490942,453.404922849869
"2110",1.715336989,460.959535518803
"2111",1.711185053,468.653226691182
"2112",1.707033742,476.488955074378
"2113",1.702882185,484.469735042779
"2114",1.698730156,492.598660125847
"2115",1.694577999,500.87890349271
"2116",1.690426201,509.313717791682
"2117",1.686274431,517.90643507829
"2118",1.682122569,526.660468316326
"2119",1.677970645,535.57931692546
"2120",1.677970645,544.666568364157
"2121",1.677970645,553.925899951537
"2122",1.677970645,563.342640173624
"2123",1.677970645,572.919464977138
"2124",1.677970645,582.659095799893
"2125",1.677970645,592.564300344142
"2126",1.677970645,602.637893363074
"2127",1.677970645,612.882737460682
"2128",1.677970645,623.301743905221
"2129",1.677970645,633.897873456506
"2130",1.677970645,644.674137207267
"2131",1.677970645,655.633597438806
"2132",1.677970645,666.779368491206
"2133",1.677970645,678.114617648328
"2134",1.677970645,689.642566037855
"2135",1.677970645,701.366489546639
"2136",1.677970645,713.289719751605
"2137",1.677970645,725.415644866482
"2138",1.677970645,737.74771070463
"2139",1.677970645,750.289421658233
"2140",1.677970645,763.044341694137
"2141",1.677970645,776.016095366622
"2142",1.677970645,789.208368847389
"2143",1.677970645,802.624910973051
"2144",1.677970645,816.269534310441
"2145",1.677970645,830.146116240024
"2146",1.677970645,844.25860005773
"2147",1.677970645,858.610996095513
"2148",1.677970645,873.207382860969
"2149",1.677970645,888.051908196315
"2150",1.677970645,903.148790457086
"2151",1.677970645,918.502319710851
"2152",1.677970645,934.116858956326
"2153",1.677970645,949.9968453632
"2154",1.677970645,966.14679153304
"2155",1.677970645,982.571286781637
"2156",1.677970645,999.274998443141
"2157",1.677970645,1016.26267319638
"2158",1.677970645,1033.53913841371
"2159",1.677970645,1051.10930353283
"2160",1.677970645,1068.97816145185
"2161",1.677970645,1087.15078994815
"2162",1.677970645,1105.63235312132
"2163",1.677970645,1124.42810286064
"2164",1.677970645,1143.5433803375
"2165",1.677970645,1162.98361752319
"2166",1.677970645,1182.75433873251
"2167",1.677970645,1202.86116219359
"2168",1.677970645,1223.30980164446
"2169",1.677970645,1244.10606795666
"2170",1.677970645,1265.25587078656
"2171",1.677970645,1286.76522025465
"2172",1.677970645,1308.64022865349
"2173",1.677970645,1330.88711218458
"2174",1.677970645,1353.51219272487
"2175",1.677970645,1376.52189962316
"2176",1.677970645,1399.92277152722
"2177",1.677970645,1423.72145824178
"2178",1.677970645,1447.92472261826
"2179",1.677970645,1472.53944247655
"2180",1.677970645,1497.57261255945
"2181",1.677970645,1523.03134652038
"2182",1.677970645,1548.92287894486
"2183",1.677970645,1575.25456740636
"2184",1.677970645,1602.03389455706
"2185",1.677970645,1629.26847025425
"2186",1.677970645,1656.96603372275
"2187",1.677970645,1685.1344557542
"2188",1.677970645,1713.78174094368
"2189",1.677970645,1742.91602996438
"2190",1.677970645,1772.54560188091
"2191",1.677970645,1802.67887650197
"2192",1.677970645,1833.32441677298
"2193",1.677970645,1864.49093120942
"2194",1.677970645,1896.18727637153
"2195",1.677970645,1928.42245938104
"2196",1.677970645,1961.20564048073
"2197",1.677970645,1994.5461356375
"2198",1.677970645,2028.45341918966
"2199",1.677970645,2062.93712653925
"2200",1.677970645,2098.00705689014
"2201",1.677970645,2133.67317603261
"2202",1.677970645,2169.9456191754
"2203",1.677970645,2206.83469382573
"2204",1.677970645,2244.35088271845
"2205",1.677970645,2282.50484679487
"2206",1.677970645,2321.30742823228
"2207",1.677970645,2360.76965352493
"2208",1.677970645,2400.9027366175
"2209",1.677970645,2441.71808209165
"2210",1.677970645,2483.22728840694
"2211",1.677970645,2525.44215119669
"2212",1.677970645,2568.37466661997
"2213",1.677970645,2612.03703477051
"2214",1.677970645,2656.44166314361
"2215",1.677970645,2701.60117016196
"2216",1.677970645,2747.52838876139
"2217",1.677970645,2794.23637003763
"2218",1.677970645,2841.73838695498
"2219",1.677970645,2890.04793811811
"2220",1.677970645,2939.1787516079
"2221",1.677970645,2989.14478888262
"2222",1.677970645,3039.96024874524
"2223",1.677970645,3091.63957137838
"2224",1.677970645,3144.19744244768
"2225",1.677970645,3197.6487972751
"2226",1.677970645,3252.00882508298
"2227",1.677970645,3307.29297331043
"2228",1.677970645,3363.51695200296
"2229",1.677970645,3420.69673827681
"2230",1.677970645,3478.84858085914
"2231",1.677970645,3537.98900470542
"2232",1.677970645,3598.13481569531
"2233",1.677970645,3659.30310540839
"2234",1.677970645,3721.51125598099
"2235",1.677970645,3784.77694504574
"2236",1.677970645,3849.11815075494
"2237",1.677970645,3914.55315688943
"2238",1.677970645,3981.10055805426
"2239",1.677970645,4048.77926496267
"2240",1.677970645,4117.60850981001
"2241",1.677970645,4187.60785173883
"2242",1.677970645,4258.79718239706
"2243",1.677970645,4331.19673159055
"2244",1.677970645,4404.8270730318
"2245",1.677970645,4479.70913018631
"2246",1.677970645,4555.86418221843
"2247",1.677970645,4633.31387003823
"2248",1.677970645,4712.08020245113
"2249",1.677970645,4792.18556241218
"2250",1.677970645,4873.65271338657
"2251",1.677970645,4956.5048058183
"2252",1.677970645,5040.76538370881
"2253",1.677970645,5126.45839130747
"2254",1.677970645,5213.6081799158
"2255",1.677970645,5302.23951480732
"2256",1.677970645,5392.37758226509
"2257",1.677970645,5484.04799673886
"2258",1.677970645,5577.27680812394
"2259",1.677970645,5672.09050916371
"2260",1.677970645,5768.51604297806
"2261",1.677970645,5866.58081071982
"2262",1.677970645,5966.31267936126
"2263",1.677970645,6067.73998961303
"2264",1.677970645,6170.89156397776
"2265",1.677970645,6275.79671494045
"2266",1.677970645,6382.4852532982
"2267",1.677970645,6490.98749663151
"2268",1.677970645,6601.33427791958
"2269",1.677970645,6713.55695430212
"2270",1.677970645,6827.68741599002
"2271",1.677970645,6943.75809532758
"2272",1.677970645,7061.80197600879
"2273",1.677970645,7181.85260245025
"2274",1.677970645,7303.94408932344
"2275",1.677970645,7428.11113124907
"2276",1.677970645,7554.3890126562
"2277",1.677970645,7682.81361780897
"2278",1.677970645,7813.4214410038
"2279",1.677970645,7946.24959693993
"2280",1.677970645,8081.33583126626
"2281",1.677970645,8218.71853130748
"2282",1.677970645,8358.43673697255
"2283",1.677970645,8500.53015184866
"2284",1.677970645,8645.0391544837
"2285",1.677970645,8792.00480986062
"2286",1.677970645,8941.46888106682
"2287",1.677970645,9093.47384116188
"2288",1.677970645,9248.06288524711
"2289",1.677970645,9405.27994274027
"2290",1.677970645,9565.16968985886
"2291",1.677970645,9727.77756231581
"2292",1.677970645,9893.14976823086
"2293",1.677970645,10061.3333012614
"2294",1.677970645,10232.3759539566
"2295",1.677970645,10406.3263313388
"2296",1.677970645,10583.2338647151
"2297",1.677970645,10763.1488257246
"2298",1.677970645,10946.1223406239
"2299",1.677970645,11132.2064048155
"2300",1.677970645,11321.4538976232
"2301",1.677970645,11513.9185973192
"2302",1.677970645,11709.6551964056
"2303",1.677970645,11908.7193171566
"2304",1.677970645,12111.1675274248
"2305",1.677970645,12317.0573567155
"2306",1.677970645,12526.4473125355
"2307",1.677970645,12739.3968970184
"2308",1.677970645,12955.9666238335
"2309",1.677970645,13176.2180353822
"2310",1.677970645,13400.2137202859
"2311",1.677970645,13628.0173311722
"2312",1.677970645,13859.6936027626
"2313",1.677970645,14095.3083702685
"2314",1.677970645,14334.9285880989
"2315",1.677970645,14578.6223488874
"2316",1.677970645,14826.4589028415
"2317",1.677970645,15078.5086774218
"2318",1.677970645,15334.8432973547
"2319",1.677970645,15595.5356049864
"2320",1.677970645,15860.6596809822
"2321",1.677970645,16130.290865378
"2322",1.677970645,16404.5057789894
"2323",1.677970645,16683.3823451851
"2324",1.677970645,16966.99981203
"2325",1.677970645,17255.4387748057
"2326",1.677970645,17548.7811989122
"2327",1.677970645,17847.1104431606
"2328",1.677970645,18150.5112834608
"2329",1.677970645,18459.0699369122
"2330",1.677970645,18772.8740863038
"2331",1.677970645,19092.012905031
"2332",1.677970645,19416.5770824359
"2333",1.677970645,19746.6588495781
"2334",1.677970645,20082.3520054444
"2335",1.677970645,20423.7519436027
"2336",1.677970645,20770.9556793109
"2337",1.677970645,21124.0618770846
"2338",1.677970645,21483.1708787351
"2339",1.677970645,21848.384731883
"2340",1.677970645,22219.8072189571
"2341",1.677970645,22597.5438866862
"2342",1.677970645,22981.7020760919
"2343",1.677970645,23372.3909529917
"2344",1.677970645,23769.7215390204
"2345",1.677970645,24173.8067431791
"2346",1.677970645,24584.7613939202
"2347",1.677970645,25002.7022717781
"2348",1.677970645,25427.7481425544
"2349",1.677970645,25860.0197910678
"2350",1.677970645,26299.6400554769
"2351",1.677970645,26746.7338621869
"2352",1.677970645,27201.4282613503
"2353",1.677970645,27663.85246297
"2354",1.677970645,28134.1378736166
"2355",1.677970645,28612.4181337705
"2356",1.677970645,29098.8291557982
"2357",1.677970645,29593.5091625737
"2358",1.677970645,30096.5987267577
"2359",1.677970645,30608.240810744
"2360",1.677970645,31128.580807284
"2361",1.677970645,31657.7665808037
"2362",1.677970645,32195.9485094216
"2363",1.677970645,32743.2795276814
"2364",1.677970645,33299.9151700112
"2365",1.677970645,33866.0136149216
"2366",1.677970645,34441.7357299547
"2367",1.677970645,35027.2451173979
"2368",1.677970645,35622.708160774
"2369",1.677970645,36228.2940721227
"2370",1.677970645,36844.1749400851
"2371",1.677970645,37470.5257788051
"2372",1.677970645,38107.524577664
"2373",1.677970645,38755.3523518589
"2374",1.677970645,39414.1931938409
"2375",1.677970645,40084.2343256294
"2376",1.677970645,40765.6661520138
"2377",1.677970645,41458.6823146607
"2378",1.677970645,42163.479747141
"2379",1.677970645,42880.2587308914
"2380",1.677970645,43609.2229521289
"2381",1.677970645,44350.5795597314
"2382",1.677970645,45104.5392241025
"2383",1.677970645,45871.3161970381
"2384",1.677970645,46651.1283726093
"2385",1.677970645,47444.197349081
"2386",1.677970645,48250.7484918833
"2387",1.677970645,49071.0109976528
"2388",1.677970645,49905.2179593633
"2389",1.677970645,50753.6064325631
"2390",1.677970645,51616.4175027383
"2391",1.677970645,52493.8963538225
"2392",1.677970645,53386.2923378693
"2393",1.677970645,54293.8590459104
"2394",1.677970645,55216.8543800181
"2395",1.677970645,56155.540626593
"2396",1.677970645,57110.1845308966
"2397",1.677970645,58081.0573728528
"2398",1.677970645,59068.4350441363
"2399",1.677970645,60072.5981265715
"2400",1.677970645,61093.8319718664
"2401",1.677970645,62132.4267826988
"2402",1.677970645,63188.6776951833
"2403",1.677970645,64262.8848627398
"2404",1.677970645,65355.3535413862
"2405",1.677970645,66466.3941764836
"2406",1.677970645,67596.322490954
"2407",1.677970645,68745.4595749987
"2408",1.677970645,69914.1319773421
"2409",1.677970645,71102.671798026
"2410",1.677970645,72311.4167827811
"2411",1.677970645,73540.7104190049
"2412",1.677970645,74790.9020333676
"2413",1.677970645,76062.3468910814
"2414",1.677970645,77355.4062968541
"2415",1.677970645,78670.4476975602
"2416",1.677970645,80007.8447866579
"2417",1.677970645,81367.9776103805
"2418",1.677970645,82751.2326757323
"2419",1.677970645,84158.0030603225
"2420",1.677970645,85588.6885240644
"2421",1.677970645,87043.695622774
"2422",1.677970645,88523.4378237
"2423",1.677970645,90028.3356230182
"2424",1.677970645,91558.8166653216
"2425",1.677970645,93115.3158651441
"2426",1.677970645,94698.2755305482
"2427",1.677970645,96308.1454888149
"2428",1.677970645,97945.3832142698
"2429",1.677970645,99610.4539582817
"2430",1.677970645,101303.830881473
"2431",1.677970645,103025.995188174
"2432",1.677970645,104777.436263169
"2433",1.677970645,106558.651810759
"2434",1.677970645,108370.147996197
"2435",1.677970645,110212.43958952
"2436",1.677970645,112086.050111832
"2437",1.677970645,113991.511984069
"2438",1.677970645,115929.3666783
"2439",1.677970645,117900.164871589
"2440",1.677970645,119904.466602483
"2441",1.677970645,121942.841430157
"2442",1.677970645,124015.868596264
"2443",1.677970645,126124.13718953
"2444",1.677970645,128268.246313162
"2445",1.677970645,130448.80525509
"2446",1.677970645,132666.433661102
"2447",1.677970645,134921.761710933
"2448",1.677970645,137215.430297339
"2449",1.677970645,139548.091208213
"2450",1.677970645,141920.407311808
"2451",1.677970645,144333.052745099
"2452",1.677970645,146786.713105347
"2453",1.677970645,149282.085644929
"2454",1.677970645,151819.879469468
"2455",1.677970645,154400.81573934
"2456",1.677970645,157025.627874602
"2457",1.677970645,159695.061763407
"2458",1.677970645,162409.875973958
"2459",1.677970645,165170.84197007
"2460",1.677970645,167978.744330391
"2461",1.677970645,170834.380971354
"2462",1.677970645,173738.56337392
"2463",1.677970645,176692.116814167
"2464",1.677970645,179695.880597815
"2465",1.677970645,182750.708298718
