"year","var","val","n_sim","started"
2021,"project",-92668.4934221506,13,TRUE
2021,"counterfactual",-220859.909322813,13,TRUE
2021,"additionality",128191.415900663,13,TRUE
1991,"project",-72880.1995623708,14,FALSE
1991,"counterfactual",-54660.1496717632,14,FALSE
1991,"additionality",-18220.0498906076,14,FALSE
1992,"project",-42513.4497447163,14,FALSE
1992,"counterfactual",-30366.7498176545,14,FALSE
1992,"additionality",-12146.6999270618,14,FALSE
1993,"project",-34114.6163379252,14,FALSE
1993,"counterfactual",-30366.7498176843,14,FALSE
1993,"additionality",-3747.8665202409,14,FALSE
1994,"project",-36440.0997811705,14,FALSE
1994,"counterfactual",-69651.6157527566,14,FALSE
1994,"additionality",33211.5159715861,14,FALSE
1995,"project",-59830.3992689997,14,FALSE
1995,"counterfactual",-133613.699197695,14,FALSE
1995,"additionality",73783.299928695,14,FALSE
1996,"project",-131807.498465061,14,FALSE
1996,"counterfactual",-110742.682420537,14,FALSE
1996,"additionality",-21064.8160445243,14,FALSE
1997,"project",-104669.332457006,14,FALSE
1997,"counterfactual",-172898.565132841,14,FALSE
1997,"additionality",68229.2326758355,14,FALSE
1998,"project",-401360.380303741,14,FALSE
1998,"counterfactual",-296307.230191022,14,FALSE
1998,"additionality",-105053.150112718,14,FALSE
1999,"project",-430824.029755056,14,FALSE
1999,"counterfactual",-378489.363526568,14,FALSE
1999,"additionality",-52334.6662284881,14,FALSE
2000,"project",-404146.444933847,14,FALSE
2000,"counterfactual",-269024.568124399,14,FALSE
2000,"additionality",-135121.876809448,14,FALSE
2001,"project",-122889.382347614,14,FALSE
2001,"counterfactual",-278845.78460817,14,FALSE
2001,"additionality",155956.402260557,14,FALSE
2002,"project",-184900.76900126,14,FALSE
2002,"counterfactual",-69362.6236355305,14,FALSE
2002,"additionality",-115538.14536573,14,FALSE
2003,"project",-217209.184606522,14,FALSE
2003,"counterfactual",-202217.718525544,14,FALSE
2003,"additionality",-14991.4660809785,14,FALSE
2004,"project",-136833.25200367,14,FALSE
2004,"counterfactual",-204014.888254523,14,FALSE
2004,"additionality",67181.6362508535,14,FALSE
2005,"project",-143809.702333495,14,FALSE
2005,"counterfactual",-315285.884389371,14,FALSE
2005,"additionality",171476.182055876,14,FALSE
2006,"project",-230403.480958492,14,FALSE
2006,"counterfactual",-214594.709045991,14,FALSE
2006,"additionality",-15808.7719125003,14,FALSE
2007,"project",-475134.649228796,14,FALSE
2007,"counterfactual",-235054.447845086,14,FALSE
2007,"additionality",-240080.20138371,14,FALSE
2008,"project",-136110.771710575,14,TRUE
2008,"counterfactual",-153341.926700056,14,TRUE
2008,"additionality",17231.154989481,14,TRUE
2009,"project",-110742.682420552,14,TRUE
2009,"counterfactual",-277942.684241861,14,TRUE
2009,"additionality",167200.001821309,14,TRUE
2010,"project",-136544.259886414,14,TRUE
2010,"counterfactual",-296018.238073826,14,TRUE
2010,"additionality",159473.978187412,14,TRUE
2011,"project",-156859.502626881,14,TRUE
2011,"counterfactual",-120360.701321885,14,TRUE
2011,"additionality",-36498.801304996,14,TRUE
2012,"project",-281920.841355503,14,TRUE
2012,"counterfactual",-166296.901454985,14,TRUE
2012,"additionality",-115623.939900517,14,TRUE
2013,"project",-408463.264684901,14,TRUE
2013,"counterfactual",-298863.004227743,14,TRUE
2013,"additionality",-109600.260457158,14,TRUE
2014,"project",-29260.4518688917,14,TRUE
2014,"counterfactual",-254638.179288834,14,TRUE
2014,"additionality",225377.727419943,14,TRUE
2015,"project",-255794.147757739,14,TRUE
2015,"counterfactual",-158801.168414474,14,TRUE
2015,"additionality",-96992.9793432653,14,TRUE
2016,"project",-278633.556022093,14,TRUE
2016,"counterfactual",-309962.107729882,14,TRUE
2016,"additionality",31328.5517077893,14,TRUE
2017,"project",-122184.964061841,14,TRUE
2017,"counterfactual",-172194.146847069,14,TRUE
2017,"additionality",50009.1827852279,14,TRUE
2018,"project",-81708.0056432039,14,TRUE
2018,"counterfactual",-202389.307595149,14,TRUE
2018,"additionality",120681.301951945,14,TRUE
2019,"project",-47448.8932466954,14,TRUE
2019,"counterfactual",-180389.782671481,14,TRUE
2019,"additionality",132940.889424786,14,TRUE
2020,"project",-211799.613412231,14,TRUE
2020,"counterfactual",-324348.496565431,14,TRUE
2020,"additionality",112548.8831532,14,TRUE
2021,"project",-184277.629748508,14,TRUE
2021,"counterfactual",-181491.565118372,14,TRUE
2021,"additionality",-2786.06463013589,14,TRUE
1991,"project",-113068.165863842,15,FALSE
1991,"counterfactual",-54660.1496717781,15,FALSE
1991,"additionality",-58408.0161920637,15,FALSE
1992,"project",-24293.3998541087,15,FALSE
1992,"counterfactual",-54660.1496718079,15,FALSE
1992,"additionality",30366.7498176992,15,FALSE
1993,"project",-31644.6368360072,15,FALSE
1993,"counterfactual",-48586.7997082621,15,FALSE
1993,"additionality",16942.1628722548,15,FALSE
1994,"project",-40187.9663014412,15,FALSE
1994,"counterfactual",-64481.3661555499,15,FALSE
1994,"additionality",24293.3998541087,15,FALSE
1995,"project",-86449.2825664133,15,FALSE
1995,"counterfactual",-179875.015462682,15,FALSE
1995,"additionality",93425.7328962684,15,FALSE
1996,"project",-106994.815900266,15,FALSE
1996,"counterfactual",-179491.197806969,15,FALSE
1996,"additionality",72496.3819067031,15,FALSE
1997,"project",-165922.114802971,15,FALSE
1997,"counterfactual",-130385.115388095,15,FALSE
1997,"additionality",-35536.9994148761,15,FALSE
1998,"project",-400976.562648058,15,FALSE
1998,"counterfactual",-322926.113488436,15,FALSE
1998,"additionality",-78050.4491596222,15,FALSE
1999,"project",-419955.216846347,15,FALSE
1999,"counterfactual",-403302.046091348,15,FALSE
1999,"additionality",-16653.1707549989,15,FALSE
2000,"project",-561209.145143166,15,FALSE
2000,"counterfactual",-300669.204960406,15,FALSE
2000,"additionality",-260539.94018276,15,FALSE
2001,"project",-196902.972869739,15,FALSE
2001,"counterfactual",-273531.038952336,15,FALSE
2001,"additionality",76628.0660825968,15,FALSE
2002,"project",-128818.236252517,15,FALSE
2002,"counterfactual",-123119.672941029,15,FALSE
2002,"additionality",-5698.56331148744,15,FALSE
2003,"project",-269543.85083501,15,FALSE
2003,"counterfactual",-225752.514071941,15,FALSE
2003,"additionality",-43791.336763069,15,FALSE
2004,"project",-155139.096429035,15,FALSE
2004,"counterfactual",-185072.35807085,15,FALSE
2004,"additionality",29933.2616418153,15,FALSE
2005,"project",-130096.123270884,15,FALSE
2005,"counterfactual",-328854.967393398,15,FALSE
2005,"additionality",198758.844122514,15,FALSE
2006,"project",-275242.414146513,15,FALSE
2006,"counterfactual",-270302.455142736,15,FALSE
2006,"additionality",-4939.95900377631,15,FALSE
2007,"project",-458576.304012224,15,FALSE
2007,"counterfactual",-270446.951201335,15,FALSE
2007,"additionality",-188129.352810889,15,FALSE
2008,"project",-214161.220870182,15,TRUE
2008,"counterfactual",-178538.426920518,15,TRUE
2008,"additionality",-35622.7939496636,15,TRUE
2009,"project",-191118.615023389,15,TRUE
2009,"counterfactual",-284016.034205362,15,TRUE
2009,"additionality",92897.4191819727,15,TRUE
2010,"project",-119602.097014219,15,TRUE
2010,"counterfactual",-286197.021590054,15,TRUE
2010,"additionality",166594.924575835,15,TRUE
2011,"project",-159934.559374198,15,TRUE
2011,"counterfactual",-156945.297161698,15,TRUE
2011,"additionality",-2989.26221249998,15,TRUE
2012,"project",-295489.924359515,15,TRUE
2012,"counterfactual",-171092.364400178,15,TRUE
2012,"additionality",-124397.559959337,15,TRUE
2013,"project",-426719.438590139,15,TRUE
2013,"counterfactual",-281776.34529686,15,TRUE
2013,"additionality",-144943.093293279,15,TRUE
2014,"project",9938.61953140795,15,TRUE
2014,"counterfactual",-319927.820272267,15,TRUE
2014,"additionality",329866.439803675,15,TRUE
2015,"project",-197711.247697562,15,TRUE
2015,"counterfactual",-160223.551491439,15,TRUE
2015,"additionality",-37487.6962061226,15,TRUE
2016,"project",-279766.946981832,15,TRUE
2016,"counterfactual",-244288.649090767,15,TRUE
2016,"additionality",-35478.2978910655,15,TRUE
2017,"project",-119398.89943175,15,TRUE
2017,"counterfactual",-169493.876751766,15,TRUE
2017,"additionality",50094.9773200154,15,TRUE
2018,"project",-162490.333410919,15,TRUE
2018,"counterfactual",-208403.956034854,15,TRUE
2018,"additionality",45913.6226239353,15,TRUE
2019,"project",-43990.0188436657,15,TRUE
2019,"counterfactual",-151445.415930778,15,TRUE
2019,"additionality",107455.397087112,15,TRUE
2020,"project",-188409.313924417,15,TRUE
2020,"counterfactual",-282738.147187039,15,TRUE
2020,"additionality",94328.8332626224,15,TRUE
2021,"project",-137497.030772924,15,TRUE
2021,"counterfactual",-257157.829310879,15,TRUE
2021,"additionality",119660.798537955,15,TRUE
1991,"project",-125214.865790859,16,FALSE
1991,"counterfactual",-60733.4996352941,16,FALSE
1991,"additionality",-64481.3661555648,16,FALSE
1992,"project",-58408.0161920637,16,FALSE
1992,"counterfactual",-48586.7997082621,16,FALSE
1992,"additionality",-9821.2164838016,16,FALSE
1993,"project",-40187.9663014412,16,FALSE
1993,"counterfactual",-42513.4497447163,16,FALSE
1993,"additionality",2325.48344327509,16,FALSE
1994,"project",-46261.3162649572,16,FALSE
1994,"counterfactual",-98595.9824934602,16,FALSE
1994,"additionality",52334.666228503,16,FALSE
1995,"project",-78953.5495259166,16,FALSE
1995,"counterfactual",-128818.236252531,16,FALSE
1995,"additionality",49864.6867266148,16,FALSE
1996,"project",-170573.081689522,16,FALSE
1996,"counterfactual",-175224.048576087,16,FALSE
1996,"additionality",4650.96688656509,16,FALSE
1997,"project",-141484.21889022,16,FALSE
1997,"counterfactual",-163077.34864907,16,FALSE
1997,"additionality",21593.1297588497,16,FALSE
1998,"project",-373693.900581375,16,FALSE
1998,"counterfactual",-282738.147186995,16,FALSE
1998,"additionality",-90955.7533943802,16,FALSE
1999,"project",-386888.196933389,16,FALSE
1999,"counterfactual",-414026.362941459,16,FALSE
1999,"additionality",27138.1660080701,16,FALSE
2000,"project",-418388.337710813,16,FALSE
2000,"counterfactual",-245634.268636569,16,FALSE
2000,"additionality",-172754.069074243,16,FALSE
2001,"project",-160462.873088509,16,FALSE
2001,"counterfactual",-326154.697298065,16,FALSE
2001,"additionality",165691.824209556,16,FALSE
2002,"project",-223666.352225736,16,FALSE
2002,"counterfactual",-54890.4402651936,16,FALSE
2002,"additionality",-168775.911960542,16,FALSE
2003,"project",-220582.264474764,16,FALSE
2003,"counterfactual",-199603.242965057,16,FALSE
2003,"additionality",-20979.021509707,16,FALSE
2004,"project",-135641.15952009,16,FALSE
2004,"counterfactual",-182950.072209984,16,FALSE
2004,"additionality",47308.9126898944,16,FALSE
2005,"project",-156100.89831917,16,FALSE
2005,"counterfactual",-406002.316186666,16,FALSE
2005,"additionality",249901.417867497,16,FALSE
2006,"project",-285063.630630314,16,FALSE
2006,"counterfactual",-176212.943477213,16,FALSE
2006,"additionality",-108850.687153101,16,FALSE
2007,"project",-416062.854267493,16,FALSE
2007,"counterfactual",-275242.414146528,16,FALSE
2007,"additionality",-140820.440120965,16,FALSE
2008,"project",-243539.075786725,16,TRUE
2008,"counterfactual",-195999.8725034,16,TRUE
2008,"additionality",-47539.2032833248,16,TRUE
2009,"project",-193529.893001497,16,TRUE
2009,"counterfactual",-219390.171991199,16,TRUE
2009,"additionality",25860.2789897025,16,TRUE
2010,"project",-140581.118523866,16,TRUE
2010,"counterfactual",-278845.784608155,16,TRUE
2010,"additionality",138264.66608429,16,TRUE
2011,"project",-147702.064912394,16,TRUE
2011,"counterfactual",-126086.357644364,16,TRUE
2011,"additionality",-21615.7072680295,16,TRUE
2012,"project",-252601.687962756,16,TRUE
2012,"counterfactual",-204159.384313151,16,TRUE
2012,"additionality",-48442.3036496043,16,TRUE
2013,"project",-456241.78956528,16,TRUE
2013,"counterfactual",-300899.495553806,16,TRUE
2013,"additionality",-155342.294011474,16,TRUE
2014,"project",-29115.9558102936,16,TRUE
2014,"counterfactual",-296912.307436481,16,TRUE
2014,"additionality",267796.351626188,16,TRUE
2015,"project",-185700.012825459,16,TRUE
2015,"counterfactual",-148451.638216421,16,TRUE
2015,"additionality",-37248.3746090382,16,TRUE
2016,"project",-225368.696416274,16,TRUE
2016,"counterfactual",-194134.970246926,16,TRUE
2016,"additionality",-31233.7261693478,16,TRUE
2017,"project",-111000.066024929,16,TRUE
2017,"counterfactual",-168215.989733428,16,TRUE
2017,"additionality",57215.9237084985,16,TRUE
2018,"project",-66919.737144649,16,TRUE
2018,"counterfactual",-229008.190892562,16,TRUE
2018,"additionality",162088.453747913,16,TRUE
2019,"project",-68197.6241629869,16,TRUE
2019,"counterfactual",-139416.119051322,16,TRUE
2019,"additionality",71218.4948883355,16,TRUE
2020,"project",-123408.66505824,16,TRUE
2020,"counterfactual",-275761.696857154,16,TRUE
2020,"additionality",152353.031798914,16,TRUE
2021,"project",-160128.725952983,16,TRUE
2021,"counterfactual",-231645.243962228,16,TRUE
2021,"additionality",71516.5180092454,16,TRUE
1991,"project",-127540.349234179,17,FALSE
1991,"counterfactual",-78953.5495259017,17,FALSE
1991,"additionality",-48586.799708277,17,FALSE
1992,"project",-48586.7997082472,17,FALSE
1992,"counterfactual",-42513.4497447163,17,FALSE
1992,"additionality",-6073.3499635309,17,FALSE
1993,"project",-18220.0498905927,17,FALSE
1993,"counterfactual",-24293.3998541236,17,FALSE
1993,"additionality",6073.3499635309,17,FALSE
1994,"project",-24293.3998541236,17,FALSE
1994,"counterfactual",-80375.9326028973,17,FALSE
1994,"additionality",56082.5327487737,17,FALSE
1995,"project",-125214.865790889,17,FALSE
1995,"counterfactual",-136458.465351611,17,FALSE
1995,"additionality",11243.5995607227,17,FALSE
1996,"project",-157523.281396136,17,FALSE
1996,"counterfactual",-213605.814144894,17,FALSE
1996,"additionality",56082.5327487588,17,FALSE
1997,"project",-161271.147916391,17,FALSE
1997,"counterfactual",-230403.480958506,17,FALSE
1997,"additionality",69132.333042115,17,FALSE
1998,"project",-396325.595761493,17,FALSE
1998,"counterfactual",-246298.047405839,17,FALSE
1998,"additionality",-150027.548355654,17,FALSE
1999,"project",-404205.146457657,17,FALSE
1999,"counterfactual",-405627.529534608,17,FALSE
1999,"additionality",1422.38307695091,17,FALSE
2000,"project",-516081.219837919,17,FALSE
2000,"counterfactual",-210472.055873767,17,FALSE
2000,"additionality",-305609.163964152,17,FALSE
2001,"project",-211749.942892104,17,FALSE
2001,"counterfactual",-306887.05098252,17,FALSE
2001,"additionality",95137.1080904156,17,FALSE
2002,"project",-127626.143768951,17,FALSE
2002,"counterfactual",-142847.90044336,17,FALSE
2002,"additionality",15221.7566744089,17,FALSE
2003,"project",-242021.867171302,17,FALSE
2003,"counterfactual",-201314.618159235,17,FALSE
2003,"additionality",-40707.2490120679,17,FALSE
2004,"project",-159704.268780813,17,FALSE
2004,"counterfactual",-266554.588622466,17,FALSE
2004,"additionality",106850.319841653,17,FALSE
2005,"project",-197508.050115138,17,FALSE
2005,"counterfactual",-266699.084681109,17,FALSE
2005,"additionality",69191.0345659703,17,FALSE
2006,"project",-238513.322248116,17,FALSE
2006,"counterfactual",-201639.734291077,17,FALSE
2006,"additionality",-36873.5879570395,17,FALSE
2007,"project",-413592.874765605,17,FALSE
2007,"counterfactual",-283727.042088166,17,FALSE
2007,"additionality",-129865.832677439,17,FALSE
2008,"project",-154245.02706638,17,TRUE
2008,"counterfactual",-144943.093293235,17,TRUE
2008,"additionality",-9301.93377314508,17,TRUE
2009,"project",-180394.298173308,17,TRUE
2009,"counterfactual",-277798.188183233,17,TRUE
2009,"additionality",97403.8900099248,17,TRUE
2010,"project",-153861.209410697,17,TRUE
2010,"counterfactual",-314238.287964433,17,TRUE
2010,"additionality",160377.078553736,17,TRUE
2011,"project",-127012.035519853,17,TRUE
2011,"counterfactual",-116843.12539503,17,TRUE
2011,"additionality",-10168.9101248235,17,TRUE
2012,"project",-282440.124066144,17,TRUE
2012,"counterfactual",-222523.930262357,17,TRUE
2012,"additionality",-59916.1938037872,17,TRUE
2013,"project",-429392.615674466,17,TRUE
2013,"counterfactual",-275472.704739943,17,TRUE
2013,"additionality",-153919.910934523,17,TRUE
2014,"project",-45213.7198400199,17,TRUE
2014,"counterfactual",-285754.502410531,17,TRUE
2014,"additionality",240540.782570511,17,TRUE
2015,"project",-176262.61399737,17,TRUE
2015,"counterfactual",-155717.080663502,17,TRUE
2015,"additionality",-20545.5333338678,17,TRUE
2016,"project",-230805.360621527,17,TRUE
2016,"counterfactual",-269918.637487054,17,TRUE
2016,"additionality",39113.276865527,17,TRUE
2017,"project",-105915.610962525,17,TRUE
2017,"counterfactual",-179170.597176939,17,TRUE
2017,"additionality",73254.9862144142,17,TRUE
2018,"project",-72789.8895257711,17,TRUE
2018,"counterfactual",-252484.284915149,17,TRUE
2018,"additionality",179694.395389378,17,TRUE
2019,"project",-36263.9952097535,17,TRUE
2019,"counterfactual",-179459.58929415,17,TRUE
2019,"additionality",143195.594084397,17,TRUE
2020,"project",-283776.712608308,17,TRUE
2020,"counterfactual",-268265.963816687,17,TRUE
2020,"additionality",-15510.7487916201,17,TRUE
2021,"project",-71737.7775989622,17,TRUE
2021,"counterfactual",-182624.956078112,17,TRUE
2021,"additionality",110887.17847915,17,TRUE
1991,"project",-60733.4996352941,18,FALSE
1991,"counterfactual",-91100.2494529784,18,FALSE
1991,"additionality",30366.7498176843,18,FALSE
1992,"project",-36440.0997812003,18,FALSE
1992,"counterfactual",-48586.7997082621,18,FALSE
1992,"additionality",12146.6999270618,18,FALSE
1993,"project",-12146.6999270618,18,FALSE
1993,"counterfactual",-24293.3998541087,18,FALSE
1993,"additionality",12146.6999270469,18,FALSE
1994,"project",-63578.2657892555,18,FALSE
1994,"counterfactual",-96270.4990502,18,FALSE
1994,"additionality",32692.2332609445,18,FALSE
1995,"project",-85026.8994894326,18,FALSE
1995,"counterfactual",-135036.08227466,18,FALSE
1995,"additionality",50009.1827852279,18,FALSE
1996,"project",-132710.59883137,18,FALSE
1996,"counterfactual",-191118.615023404,18,FALSE
1996,"additionality",58408.0161920339,18,FALSE
1997,"project",-173417.847843468,18,FALSE
1997,"counterfactual",-154678.515242204,18,FALSE
1997,"additionality",-18739.3326012641,18,FALSE
1998,"project",-359221.717211023,18,FALSE
1998,"counterfactual",-280412.663743749,18,FALSE
1998,"additionality",-78809.0534672737,18,FALSE
1999,"project",-362594.797079265,18,FALSE
1999,"counterfactual",-300438.91436699,18,FALSE
1999,"additionality",-62155.8827122748,18,FALSE
2000,"project",-499053.262430891,18,FALSE
2000,"counterfactual",-216545.405837268,18,FALSE
2000,"additionality",-282507.856593624,18,FALSE
2001,"project",-97259.3939513117,18,FALSE
2001,"counterfactual",-332602.833913624,18,FALSE
2001,"additionality",235343.439962313,18,FALSE
2002,"project",-172754.069074199,18,FALSE
2002,"counterfactual",-79183.8401193172,18,FALSE
2002,"additionality",-93570.2289548814,18,FALSE
2003,"project",-225752.514071941,18,FALSE
2003,"counterfactual",-240599.484094322,18,FALSE
2003,"additionality",14846.9700223804,18,FALSE
2004,"project",-91475.0361050218,18,FALSE
2004,"counterfactual",-208435.564547703,18,FALSE
2004,"additionality",116960.528442681,18,FALSE
2005,"project",-180769.084825307,18,FALSE
2005,"counterfactual",-340857.171261817,18,FALSE
2005,"additionality",160088.08643651,18,FALSE
2006,"project",-303283.680520907,18,FALSE
2006,"counterfactual",-240080.201383695,18,FALSE
2006,"additionality",-63203.479137212,18,FALSE
2007,"project",-510152.365933001,18,FALSE
2007,"counterfactual",-196144.368561983,18,FALSE
2007,"additionality",-314007.997371018,18,FALSE
2008,"project",-105658.227358133,18,TRUE
2008,"counterfactual",-205821.088987172,18,TRUE
2008,"additionality",100162.861629039,18,TRUE
2009,"project",-204917.988620862,18,TRUE
2009,"counterfactual",-259433.642234027,18,TRUE
2009,"additionality",54515.653613165,18,TRUE
2010,"project",-150257.838949054,18,TRUE
2010,"counterfactual",-276375.805106267,18,TRUE
2010,"additionality",126117.966157213,18,TRUE
2011,"project",-131807.498465061,18,TRUE
2011,"counterfactual",-109288.690830767,18,TRUE
2011,"additionality",-22518.807634294,18,TRUE
2012,"project",-254723.973823652,18,TRUE
2012,"counterfactual",-163596.631359667,18,TRUE
2012,"additionality",-91127.3424639851,18,TRUE
2013,"project",-429997.692919835,18,TRUE
2013,"counterfactual",-301802.595920131,18,TRUE
2013,"additionality",-128195.096999705,18,TRUE
2014,"project",261.899106189609,18,TRUE
2014,"counterfactual",-279739.853970811,18,TRUE
2014,"additionality",280001.753077,18,TRUE
2015,"project",-227838.675918147,18,TRUE
2015,"counterfactual",-137208.038655683,18,TRUE
2015,"additionality",-90630.6372624636,18,TRUE
2016,"project",-270465.013208658,18,TRUE
2016,"counterfactual",-281017.740989193,18,TRUE
2016,"additionality",10552.7277805358,18,TRUE
2017,"project",-185447.144722909,18,TRUE
2017,"counterfactual",-161009.248810127,18,TRUE
2017,"additionality",-24437.8959127814,18,TRUE
2018,"project",-96180.1890135556,18,TRUE
2018,"counterfactual",-267448.657985151,18,TRUE
2018,"additionality",171268.468971595,18,TRUE
2019,"project",-72058.3782290369,18,TRUE
2019,"counterfactual",-172049.650788471,18,TRUE
2019,"additionality",99991.2725594342,18,TRUE
2020,"project",-195905.046964914,18,TRUE
2020,"counterfactual",-303283.680520907,18,TRUE
2020,"additionality",107378.633555993,18,TRUE
2021,"project",-112300.530552447,18,TRUE
2021,"counterfactual",-192157.180444673,18,TRUE
2021,"additionality",79856.6498922259,18,TRUE
1991,"project",-72880.1995623708,19,FALSE
1991,"counterfactual",-64481.3661555797,19,FALSE
1991,"additionality",-8398.83340679109,19,FALSE
1992,"project",-42513.4497447312,19,FALSE
1992,"counterfactual",-60733.4996352941,19,FALSE
1992,"additionality",18220.0498905629,19,FALSE
1993,"project",-18220.0498905927,19,FALSE
1993,"counterfactual",-36440.0997812003,19,FALSE
1993,"additionality",18220.0498906076,19,FALSE
1994,"project",-30366.7498176545,19,FALSE
1994,"counterfactual",-84123.7991231382,19,FALSE
1994,"additionality",53757.0493054837,19,FALSE
1995,"project",-100921.46593675,19,FALSE
1995,"counterfactual",-119141.515827343,19,FALSE
1995,"additionality",18220.0498905927,19,FALSE
1996,"project",-90197.1490866691,19,FALSE
1996,"counterfactual",-137880.848428592,19,FALSE
1996,"additionality",47683.699341923,19,FALSE
1997,"project",-120563.898904279,19,FALSE
1997,"counterfactual",-178971.915096328,19,FALSE
1997,"additionality",58408.0161920488,19,FALSE
1998,"project",-404205.146457687,19,FALSE
1998,"counterfactual",-217737.498320818,19,FALSE
1998,"additionality",-186467.648136869,19,FALSE
1999,"project",-434571.896275312,19,FALSE
1999,"counterfactual",-302764.397810265,19,FALSE
1999,"additionality",-131807.498465046,19,FALSE
2000,"project",-477604.628730685,19,FALSE
2000,"counterfactual",-278845.78460817,19,FALSE
2000,"additionality",-198758.844122514,19,FALSE
2001,"project",-182430.789499357,19,FALSE
2001,"counterfactual",-335975.913781852,19,FALSE
2001,"additionality",153545.124282494,19,FALSE
2002,"project",-135036.08227466,19,FALSE
2002,"counterfactual",-133085.385483399,19,FALSE
2002,"additionality",-1950.69679126143,19,FALSE
2003,"project",-203495.605543897,19,FALSE
2003,"counterfactual",-213316.822027668,19,FALSE
2003,"additionality",9821.2164837718,19,FALSE
2004,"project",-146365.476370186,19,FALSE
2004,"counterfactual",-218198.079507634,19,FALSE
2004,"additionality",71832.6031374484,19,FALSE
2005,"project",-192771.288693801,19,FALSE
2005,"counterfactual",-416726.633036777,19,FALSE
2005,"additionality",223955.344342977,19,FALSE
2006,"project",-299535.814000666,19,FALSE
2006,"counterfactual",-200881.129983366,19,FALSE
2006,"additionality",-98654.6840173006,19,FALSE
2007,"project",-488943.053829864,19,FALSE
2007,"counterfactual",-305609.163964182,19,FALSE
2007,"additionality",-183333.889865682,19,FALSE
2008,"project",-218053.583449036,19,TRUE
2008,"counterfactual",-204254.209851593,19,TRUE
2008,"additionality",-13799.3735974431,19,TRUE
2009,"project",-203351.109485283,19,TRUE
2009,"counterfactual",-280498.458278552,19,TRUE
2009,"additionality",77147.3487932682,19,TRUE
2010,"project",-123494.459593028,19,TRUE
2010,"counterfactual",-299766.104594052,19,TRUE
2010,"additionality",176271.645001024,19,TRUE
2011,"project",-189023.422173545,19,TRUE
2011,"counterfactual",-113181.053409621,19,TRUE
2011,"additionality",-75842.3687639236,19,TRUE
2012,"project",-186697.93873024,19,TRUE
2012,"counterfactual",-237754.71794039,19,TRUE
2012,"additionality",51056.7792101502,19,TRUE
2013,"project",-383889.903717205,19,TRUE
2013,"counterfactual",-311912.804521143,19,TRUE
2013,"additionality",-71977.0991960615,19,TRUE
2014,"project",3806.56804406643,19,TRUE
2014,"counterfactual",-312576.583290398,19,TRUE
2014,"additionality",316383.151334465,19,TRUE
2015,"project",-231825.864035487,19,TRUE
2015,"counterfactual",-138196.93355678,19,TRUE
2015,"additionality",-93628.930478707,19,TRUE
2016,"project",-260327.711596683,19,TRUE
2016,"counterfactual",-184313.753763154,19,TRUE
2016,"additionality",-76013.9578335285,19,TRUE
2017,"project",-171552.945586964,19,TRUE
2017,"counterfactual",-180710.383301526,19,TRUE
2017,"additionality",9157.43771456182,19,TRUE
2018,"project",-108530.086523056,19,TRUE
2018,"counterfactual",-164382.32867837,19,TRUE
2018,"additionality",55852.2421553135,19,TRUE
2019,"project",-61835.2820822299,19,TRUE
2019,"counterfactual",-154962.991857603,19,TRUE
2019,"additionality",93127.7097753733,19,TRUE
2020,"project",-197327.430041909,19,TRUE
2020,"counterfactual",-306128.446674839,19,TRUE
2020,"additionality",108801.016632929,19,TRUE
2021,"project",-123024.847402528,19,TRUE
2021,"counterfactual",-202881.497294769,19,TRUE
2021,"additionality",79856.6498922408,19,TRUE
1991,"project",-98451.4864348471,20,FALSE
1991,"counterfactual",-70554.7161190659,20,FALSE
1991,"additionality",-27896.7703157812,20,FALSE
1992,"project",-24293.3998541385,20,FALSE
1992,"counterfactual",-30366.7498176843,20,FALSE
1992,"additionality",6073.3499635458,20,FALSE
1993,"project",-30366.7498176694,20,FALSE
1993,"counterfactual",-52334.6662284881,20,FALSE
1993,"additionality",21967.9164108187,20,FALSE
1994,"project",-70554.7161190808,20,FALSE
1994,"counterfactual",-90197.1490866691,20,FALSE
1994,"additionality",19642.4329675883,20,FALSE
1995,"project",-94848.1159732342,20,FALSE
1995,"counterfactual",-128818.236252502,20,FALSE
1995,"additionality",33970.1202792674,20,FALSE
1996,"project",-158426.38176246,20,FALSE
1996,"counterfactual",-198469.852005288,20,FALSE
1996,"additionality",40043.4702428281,20,FALSE
1997,"project",-102343.849013716,20,FALSE
1997,"counterfactual",-219159.881397799,20,FALSE
1997,"additionality",116816.032384083,20,FALSE
1998,"project",-432246.412832022,20,FALSE
1998,"counterfactual",-228981.097881541,20,FALSE
1998,"additionality",-203265.314950481,20,FALSE
1999,"project",-513525.445801228,20,FALSE
1999,"counterfactual",-320984.447700858,20,FALSE
1999,"additionality",-192540.99810037,20,FALSE
2000,"project",-410653.283073246,20,FALSE
2000,"counterfactual",-343182.654705122,20,FALSE
2000,"additionality",-67470.6283681244,20,FALSE
2001,"project",-169236.493147343,20,FALSE
2001,"counterfactual",-314527.28008163,20,FALSE
2001,"additionality",145290.786934286,20,FALSE
2002,"project",-195480.589792773,20,FALSE
2002,"counterfactual",-123878.27724874,20,FALSE
2002,"additionality",-71602.3125440329,20,FALSE
2003,"project",-255974.767830983,20,FALSE
2003,"counterfactual",-249901.417867467,20,FALSE
2003,"additionality",-6073.349963516,20,FALSE
2004,"project",-99959.6640466154,20,FALSE
2004,"counterfactual",-233103.751053825,20,FALSE
2004,"additionality",133144.08700721,20,FALSE
2005,"project",-211894.438950703,20,FALSE
